Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0019915~lipid storage	7	1.3409961685823755	0.006010931051365224	ENSG00000214456, ENSG00000197296, ENSG00000175354, ENSG00000135245, ENSG00000135454, ENSG00000147872, ENSG00000011198	445	41	10864	4.168155659084681	0.9999999999993037	0.3624513359933602	0.35823587785344174
GOTERM_BP_3	GO:0019915~lipid storage	7	1.3409961685823755	0.006030926861927636	ENSG00000214456, ENSG00000197296, ENSG00000175354, ENSG00000135245, ENSG00000135454, ENSG00000147872, ENSG00000011198	446	41	10881	4.165317729410479	0.9950038479110609	0.25157580624041	0.2475551883324582
GOTERM_BP_4	GO:0019915~lipid storage	7	1.3409961685823755	0.0060585318699888785	ENSG00000214456, ENSG00000197296, ENSG00000175354, ENSG00000135245, ENSG00000135454, ENSG00000147872, ENSG00000011198	441	41	10748	4.1610530391018195	0.9999909529254665	0.321607066765243	0.31723146041469547
GOTERM_BP_FAT	GO:0042775~mitochondrial ATP synthesis coupled electron transport	10	1.9157088122605364	0.006110281016398922	ENSG00000198938, ENSG00000212907, ENSG00000120675, ENSG00000130414, ENSG00000198695, ENSG00000198763, ENSG00000198840, ENSG00000198786, ENSG00000198712, ENSG00000198804	445	82	10864	2.9772540422033433	0.9999999999995622	0.3637183943479512	0.35948819979813657
GOTERM_CC_1	GO:0005576~extracellular region	133	25.478927203065133	0.006159584832992069	ENSG00000151892, ENSG00000136938, ENSG00000142937, ENSG00000171388, ENSG00000164292, ENSG00000186081, ENSG00000117174, ENSG00000175182, ENSG00000244734, ENSG00000110492, ENSG00000172766, ENSG00000196954, ENSG00000038427, ENSG00000108055, ENSG00000144550, ENSG00000187446, ENSG00000164104, ENSG00000144674, ENSG00000164106, ENSG00000149273, ENSG00000105894, ENSG00000176697, ENSG00000164904, ENSG00000196586, ENSG00000044459, ENSG00000164190, ENSG00000064787, ENSG00000197956, ENSG00000130254, ENSG00000131981, ENSG00000196739, ENSG00000062485, ENSG00000156482, ENSG00000089048, ENSG00000120053, ENSG00000105372, ENSG00000091879, ENSG00000172380, ENSG00000134744, ENSG00000105402, ENSG00000115602, ENSG00000142192, ENSG00000244754, ENSG00000174444, ENSG00000071082, ENSG00000131871, ENSG00000118785, ENSG00000101608, ENSG00000122406, ENSG00000089157, ENSG00000189403, ENSG00000140612, ENSG00000087250, ENSG00000021355, ENSG00000151176, ENSG00000246705, ENSG00000135245, ENSG00000111674, ENSG00000065613, ENSG00000177600, ENSG00000148848, ENSG00000146701, ENSG00000164530, ENSG00000255823, ENSG00000147872, ENSG00000165868, ENSG00000109475, ENSG00000106236, ENSG00000155368, ENSG00000155366, ENSG00000137710, ENSG00000134287, ENSG00000115866, ENSG00000159720, ENSG00000198899, ENSG00000096060, ENSG00000132541, ENSG00000171634, ENSG00000164022, ENSG00000197958, ENSG00000143545, ENSG00000167772, ENSG00000231500, ENSG00000078401, ENSG00000162889, ENSG00000167815, ENSG00000122862, ENSG00000147588, ENSG00000071553, ENSG00000111615, ENSG00000198162, ENSG00000126870, ENSG00000182934, ENSG00000105612, ENSG00000118292, ENSG00000134419, ENSG00000198168, ENSG00000159674, ENSG00000175203, ENSG00000099840, ENSG00000197756, ENSG00000196305, ENSG00000115652, ENSG00000189171, ENSG00000174238, ENSG00000005483, ENSG00000151948, ENSG00000143891, ENSG00000146247, ENSG00000102189, ENSG00000164039, ENSG00000137818, ENSG00000198034, ENSG00000118181, ENSG00000035928, ENSG00000154096, ENSG00000067225, ENSG00000133858, ENSG00000198399, ENSG00000008988, ENSG00000241563, ENSG00000198712, ENSG00000158850, ENSG00000197746, ENSG00000172500, ENSG00000197859, ENSG00000119711, ENSG00000114391, ENSG00000120306, ENSG00000168807, ENSG00000140931, ENSG00000089199, ENSG00000142676	472	2683	11628	1.2212202379072252	0.11076526405884768	0.02340642236536986	0.01601492056577938
GOTERM_CC_ALL	GO:0005576~extracellular region	133	25.478927203065133	0.006159584832992069	ENSG00000151892, ENSG00000136938, ENSG00000142937, ENSG00000171388, ENSG00000164292, ENSG00000186081, ENSG00000117174, ENSG00000175182, ENSG00000244734, ENSG00000110492, ENSG00000172766, ENSG00000196954, ENSG00000038427, ENSG00000108055, ENSG00000144550, ENSG00000187446, ENSG00000164104, ENSG00000144674, ENSG00000164106, ENSG00000149273, ENSG00000105894, ENSG00000176697, ENSG00000164904, ENSG00000196586, ENSG00000044459, ENSG00000164190, ENSG00000064787, ENSG00000197956, ENSG00000130254, ENSG00000131981, ENSG00000196739, ENSG00000062485, ENSG00000156482, ENSG00000089048, ENSG00000120053, ENSG00000105372, ENSG00000091879, ENSG00000172380, ENSG00000134744, ENSG00000105402, ENSG00000115602, ENSG00000142192, ENSG00000244754, ENSG00000174444, ENSG00000071082, ENSG00000131871, ENSG00000118785, ENSG00000101608, ENSG00000122406, ENSG00000089157, ENSG00000189403, ENSG00000140612, ENSG00000087250, ENSG00000021355, ENSG00000151176, ENSG00000246705, ENSG00000135245, ENSG00000111674, ENSG00000065613, ENSG00000177600, ENSG00000148848, ENSG00000146701, ENSG00000164530, ENSG00000255823, ENSG00000147872, ENSG00000165868, ENSG00000109475, ENSG00000106236, ENSG00000155368, ENSG00000155366, ENSG00000137710, ENSG00000134287, ENSG00000115866, ENSG00000159720, ENSG00000198899, ENSG00000096060, ENSG00000132541, ENSG00000171634, ENSG00000164022, ENSG00000197958, ENSG00000143545, ENSG00000167772, ENSG00000231500, ENSG00000078401, ENSG00000162889, ENSG00000167815, ENSG00000122862, ENSG00000147588, ENSG00000071553, ENSG00000111615, ENSG00000198162, ENSG00000126870, ENSG00000182934, ENSG00000105612, ENSG00000118292, ENSG00000134419, ENSG00000198168, ENSG00000159674, ENSG00000175203, ENSG00000099840, ENSG00000197756, ENSG00000196305, ENSG00000115652, ENSG00000189171, ENSG00000174238, ENSG00000005483, ENSG00000151948, ENSG00000143891, ENSG00000146247, ENSG00000102189, ENSG00000164039, ENSG00000137818, ENSG00000198034, ENSG00000118181, ENSG00000035928, ENSG00000154096, ENSG00000067225, ENSG00000133858, ENSG00000198399, ENSG00000008988, ENSG00000241563, ENSG00000198712, ENSG00000158850, ENSG00000197746, ENSG00000172500, ENSG00000197859, ENSG00000119711, ENSG00000114391, ENSG00000120306, ENSG00000168807, ENSG00000140931, ENSG00000089199, ENSG00000142676	472	2683	11628	1.2212202379072252	0.9821984355555323	0.1206481634739539	0.11546695399961232
GOTERM_BP_FAT	GO:0019438~aromatic compound biosynthetic process	153	29.310344827586203	0.00623327837803383	ENSG00000023330, ENSG00000178177, ENSG00000144161, ENSG00000142937, ENSG00000186918, ENSG00000198740, ENSG00000196323, ENSG00000196843, ENSG00000138433, ENSG00000139644, ENSG00000075292, ENSG00000142541, ENSG00000128915, ENSG00000108984, ENSG00000106443, ENSG00000175354, ENSG00000198730, ENSG00000138326, ENSG00000152977, ENSG00000116754, ENSG00000110492, ENSG00000172766, ENSG00000136942, ENSG00000165156, ENSG00000164463, ENSG00000196705, ENSG00000148516, ENSG00000144713, ENSG00000123636, ENSG00000187446, ENSG00000011485, ENSG00000164104, ENSG00000164985, ENSG00000149273, ENSG00000069275, ENSG00000145592, ENSG00000196586, ENSG00000164190, ENSG00000114126, ENSG00000060339, ENSG00000130254, ENSG00000130255, ENSG00000084676, ENSG00000189134, ENSG00000273274, ENSG00000138376, ENSG00000118418, ENSG00000119508, ENSG00000156482, ENSG00000089048, ENSG00000172809, ENSG00000105372, ENSG00000014123, ENSG00000169925, ENSG00000096401, ENSG00000134744, ENSG00000125351, ENSG00000173473, ENSG00000142192, ENSG00000244754, ENSG00000174444, ENSG00000171574, ENSG00000176749, ENSG00000196458, ENSG00000058272, ENSG00000177954, ENSG00000071082, ENSG00000048649, ENSG00000122406, ENSG00000089157, ENSG00000189403, ENSG00000186017, ENSG00000087250, ENSG00000165732, ENSG00000147403, ENSG00000141027, ENSG00000177200, ENSG00000153234, ENSG00000133226, ENSG00000096872, ENSG00000170370, ENSG00000246705, ENSG00000244405, ENSG00000213626, ENSG00000197579, ENSG00000085978, ENSG00000177600, ENSG00000157557, ENSG00000145734, ENSG00000120832, ENSG00000164134, ENSG00000100941, ENSG00000109475, ENSG00000084093, ENSG00000163565, ENSG00000162599, ENSG00000069667, ENSG00000118482, ENSG00000173258, ENSG00000109906, ENSG00000198899, ENSG00000136866, ENSG00000134324, ENSG00000171634, ENSG00000171988, ENSG00000197958, ENSG00000121931, ENSG00000137154, ENSG00000166441, ENSG00000231500, ENSG00000185222, ENSG00000078401, ENSG00000155085, ENSG00000147862, ENSG00000181788, ENSG00000162924, ENSG00000112306, ENSG00000134419, ENSG00000116747, ENSG00000150347, ENSG00000197756, ENSG00000198604, ENSG00000115652, ENSG00000168876, ENSG00000005483, ENSG00000118579, ENSG00000186468, ENSG00000146247, ENSG00000124177, ENSG00000147853, ENSG00000153046, ENSG00000137818, ENSG00000256087, ENSG00000198034, ENSG00000118181, ENSG00000035928, ENSG00000067225, ENSG00000198157, ENSG00000114439, ENSG00000008988, ENSG00000119950, ENSG00000151422, ENSG00000115641, ENSG00000164442, ENSG00000114391, ENSG00000128708, ENSG00000188994, ENSG00000125676, ENSG00000185129, ENSG00000181449, ENSG00000073614, ENSG00000142676, ENSG00000181722	445	3128	10864	1.1941377625793845	0.9999999999997535	0.3663431836608997	0.36208246173161074
GOTERM_CC_FAT	GO:0005694~chromosome	43	8.237547892720306	0.006234350525223932	ENSG00000069275, ENSG00000080608, ENSG00000246705, ENSG00000040275, ENSG00000144161, ENSG00000164190, ENSG00000126070, ENSG00000175203, ENSG00000119684, ENSG00000131462, ENSG00000084676, ENSG00000137100, ENSG00000166295, ENSG00000118418, ENSG00000128915, ENSG00000101972, ENSG00000185115, ENSG00000166579, ENSG00000122257, ENSG00000096401, ENSG00000173473, ENSG00000035928, ENSG00000198730, ENSG00000198157, ENSG00000132466, ENSG00000058272, ENSG00000151422, ENSG00000143401, ENSG00000125817, ENSG00000171988, ENSG00000121931, ENSG00000164442, ENSG00000088205, ENSG00000128708, ENSG00000080345, ENSG00000108055, ENSG00000125676, ENSG00000145241, ENSG00000189403, ENSG00000185129, ENSG00000141027, ENSG00000164104, ENSG00000164985	420	664	9841	1.5173658921399884	0.9776817391849015	0.25269900795574335	0.24854277427226074
GOTERM_CC_ALL	GO:0044427~chromosomal part	37	7.088122605363985	0.006291468647414774	ENSG00000069275, ENSG00000246705, ENSG00000040275, ENSG00000144161, ENSG00000164190, ENSG00000175203, ENSG00000119684, ENSG00000084676, ENSG00000137100, ENSG00000166295, ENSG00000118418, ENSG00000128915, ENSG00000101972, ENSG00000185115, ENSG00000166579, ENSG00000096401, ENSG00000173473, ENSG00000035928, ENSG00000198730, ENSG00000198157, ENSG00000132466, ENSG00000058272, ENSG00000151422, ENSG00000143401, ENSG00000125817, ENSG00000171988, ENSG00000121931, ENSG00000164442, ENSG00000128708, ENSG00000080345, ENSG00000108055, ENSG00000125676, ENSG00000145241, ENSG00000185129, ENSG00000141027, ENSG00000164104, ENSG00000164985	472	575	11628	1.585246868091378	0.9836739919717868	0.1206481634739539	0.11546695399961232
GOTERM_BP_4	GO:0018130~heterocycle biosynthetic process	153	29.310344827586203	0.006324160745940534	ENSG00000023330, ENSG00000178177, ENSG00000144161, ENSG00000142937, ENSG00000186918, ENSG00000198740, ENSG00000196323, ENSG00000196843, ENSG00000138433, ENSG00000139644, ENSG00000075292, ENSG00000142541, ENSG00000128915, ENSG00000108984, ENSG00000106443, ENSG00000175354, ENSG00000198730, ENSG00000138326, ENSG00000152977, ENSG00000116754, ENSG00000110492, ENSG00000172766, ENSG00000136942, ENSG00000165156, ENSG00000164463, ENSG00000196705, ENSG00000148516, ENSG00000144713, ENSG00000123636, ENSG00000187446, ENSG00000011485, ENSG00000164104, ENSG00000164985, ENSG00000149273, ENSG00000069275, ENSG00000145592, ENSG00000196586, ENSG00000164190, ENSG00000114126, ENSG00000060339, ENSG00000130254, ENSG00000130255, ENSG00000084676, ENSG00000189134, ENSG00000273274, ENSG00000138376, ENSG00000118418, ENSG00000119508, ENSG00000156482, ENSG00000089048, ENSG00000172809, ENSG00000105372, ENSG00000014123, ENSG00000169925, ENSG00000096401, ENSG00000134744, ENSG00000125351, ENSG00000173473, ENSG00000142192, ENSG00000244754, ENSG00000174444, ENSG00000171574, ENSG00000176749, ENSG00000196458, ENSG00000058272, ENSG00000177954, ENSG00000071082, ENSG00000048649, ENSG00000122406, ENSG00000089157, ENSG00000189403, ENSG00000186017, ENSG00000087250, ENSG00000165732, ENSG00000147403, ENSG00000141027, ENSG00000177200, ENSG00000153234, ENSG00000133226, ENSG00000096872, ENSG00000170370, ENSG00000246705, ENSG00000244405, ENSG00000213626, ENSG00000197579, ENSG00000085978, ENSG00000177600, ENSG00000157557, ENSG00000145734, ENSG00000120832, ENSG00000164134, ENSG00000100941, ENSG00000109475, ENSG00000084093, ENSG00000163565, ENSG00000162599, ENSG00000069667, ENSG00000118482, ENSG00000173258, ENSG00000109906, ENSG00000198899, ENSG00000136866, ENSG00000134324, ENSG00000171634, ENSG00000171988, ENSG00000197958, ENSG00000121931, ENSG00000137154, ENSG00000166441, ENSG00000231500, ENSG00000185222, ENSG00000078401, ENSG00000155085, ENSG00000147862, ENSG00000181788, ENSG00000162924, ENSG00000112306, ENSG00000134419, ENSG00000116747, ENSG00000150347, ENSG00000197756, ENSG00000198604, ENSG00000115652, ENSG00000168876, ENSG00000005483, ENSG00000118579, ENSG00000186468, ENSG00000146247, ENSG00000124177, ENSG00000147853, ENSG00000153046, ENSG00000137818, ENSG00000256087, ENSG00000198034, ENSG00000118181, ENSG00000035928, ENSG00000067225, ENSG00000198157, ENSG00000114439, ENSG00000008988, ENSG00000119950, ENSG00000151422, ENSG00000115641, ENSG00000164442, ENSG00000114391, ENSG00000128708, ENSG00000188994, ENSG00000125676, ENSG00000185129, ENSG00000181449, ENSG00000073614, ENSG00000142676, ENSG00000181722	441	3125	10748	1.1932473469387754	0.999994571503252	0.3266343563646584	0.3221903515161596
GOTERM_BP_ALL	GO:0042773~ATP synthesis coupled electron transport	10	1.9157088122605364	0.006408195958795898	ENSG00000198938, ENSG00000212907, ENSG00000120675, ENSG00000130414, ENSG00000198695, ENSG00000198763, ENSG00000198840, ENSG00000198786, ENSG00000198712, ENSG00000198804	446	83	10943	2.9561294505375764	0.9999999999999349	0.32197776078077683	0.31747838915013293
GOTERM_BP_4	GO:0019438~aromatic compound biosynthetic process	153	29.310344827586203	0.006567087826054386	ENSG00000023330, ENSG00000178177, ENSG00000144161, ENSG00000142937, ENSG00000186918, ENSG00000198740, ENSG00000196323, ENSG00000196843, ENSG00000138433, ENSG00000139644, ENSG00000075292, ENSG00000142541, ENSG00000128915, ENSG00000108984, ENSG00000106443, ENSG00000175354, ENSG00000198730, ENSG00000138326, ENSG00000152977, ENSG00000116754, ENSG00000110492, ENSG00000172766, ENSG00000136942, ENSG00000165156, ENSG00000164463, ENSG00000196705, ENSG00000148516, ENSG00000144713, ENSG00000123636, ENSG00000187446, ENSG00000011485, ENSG00000164104, ENSG00000164985, ENSG00000149273, ENSG00000069275, ENSG00000145592, ENSG00000196586, ENSG00000164190, ENSG00000114126, ENSG00000060339, ENSG00000130254, ENSG00000130255, ENSG00000084676, ENSG00000189134, ENSG00000273274, ENSG00000138376, ENSG00000118418, ENSG00000119508, ENSG00000156482, ENSG00000089048, ENSG00000172809, ENSG00000105372, ENSG00000014123, ENSG00000169925, ENSG00000096401, ENSG00000134744, ENSG00000125351, ENSG00000173473, ENSG00000142192, ENSG00000244754, ENSG00000174444, ENSG00000171574, ENSG00000176749, ENSG00000196458, ENSG00000058272, ENSG00000177954, ENSG00000071082, ENSG00000048649, ENSG00000122406, ENSG00000089157, ENSG00000189403, ENSG00000186017, ENSG00000087250, ENSG00000165732, ENSG00000147403, ENSG00000141027, ENSG00000177200, ENSG00000153234, ENSG00000133226, ENSG00000096872, ENSG00000170370, ENSG00000246705, ENSG00000244405, ENSG00000213626, ENSG00000197579, ENSG00000085978, ENSG00000177600, ENSG00000157557, ENSG00000145734, ENSG00000120832, ENSG00000164134, ENSG00000100941, ENSG00000109475, ENSG00000084093, ENSG00000163565, ENSG00000162599, ENSG00000069667, ENSG00000118482, ENSG00000173258, ENSG00000109906, ENSG00000198899, ENSG00000136866, ENSG00000134324, ENSG00000171634, ENSG00000171988, ENSG00000197958, ENSG00000121931, ENSG00000137154, ENSG00000166441, ENSG00000231500, ENSG00000185222, ENSG00000078401, ENSG00000155085, ENSG00000147862, ENSG00000181788, ENSG00000162924, ENSG00000112306, ENSG00000134419, ENSG00000116747, ENSG00000150347, ENSG00000197756, ENSG00000198604, ENSG00000115652, ENSG00000168876, ENSG00000005483, ENSG00000118579, ENSG00000186468, ENSG00000146247, ENSG00000124177, ENSG00000147853, ENSG00000153046, ENSG00000137818, ENSG00000256087, ENSG00000198034, ENSG00000118181, ENSG00000035928, ENSG00000067225, ENSG00000198157, ENSG00000114439, ENSG00000008988, ENSG00000119950, ENSG00000151422, ENSG00000115641, ENSG00000164442, ENSG00000114391, ENSG00000128708, ENSG00000188994, ENSG00000125676, ENSG00000185129, ENSG00000181449, ENSG00000073614, ENSG00000142676, ENSG00000181722	441	3128	10748	1.1921029281277729	0.9999965978182626	0.33025539041026136	0.3257621197924347
GOTERM_CC_2	GO:0044421~extracellular region part	121	23.18007662835249	0.006606668442471793	ENSG00000151892, ENSG00000136938, ENSG00000142937, ENSG00000171388, ENSG00000164292, ENSG00000186081, ENSG00000117174, ENSG00000244734, ENSG00000172766, ENSG00000038427, ENSG00000108055, ENSG00000144550, ENSG00000187446, ENSG00000164104, ENSG00000144674, ENSG00000164106, ENSG00000149273, ENSG00000105894, ENSG00000164904, ENSG00000196586, ENSG00000044459, ENSG00000164190, ENSG00000064787, ENSG00000197956, ENSG00000130254, ENSG00000131981, ENSG00000196739, ENSG00000062485, ENSG00000156482, ENSG00000089048, ENSG00000120053, ENSG00000105372, ENSG00000091879, ENSG00000172380, ENSG00000134744, ENSG00000105402, ENSG00000115602, ENSG00000142192, ENSG00000244754, ENSG00000174444, ENSG00000071082, ENSG00000131871, ENSG00000118785, ENSG00000101608, ENSG00000122406, ENSG00000089157, ENSG00000189403, ENSG00000140612, ENSG00000087250, ENSG00000021355, ENSG00000151176, ENSG00000246705, ENSG00000135245, ENSG00000111674, ENSG00000065613, ENSG00000177600, ENSG00000146701, ENSG00000164530, ENSG00000165868, ENSG00000109475, ENSG00000155368, ENSG00000155366, ENSG00000137710, ENSG00000134287, ENSG00000115866, ENSG00000159720, ENSG00000198899, ENSG00000096060, ENSG00000132541, ENSG00000171634, ENSG00000164022, ENSG00000197958, ENSG00000143545, ENSG00000167772, ENSG00000231500, ENSG00000078401, ENSG00000162889, ENSG00000167815, ENSG00000122862, ENSG00000147588, ENSG00000071553, ENSG00000111615, ENSG00000198162, ENSG00000126870, ENSG00000182934, ENSG00000105612, ENSG00000134419, ENSG00000198168, ENSG00000159674, ENSG00000175203, ENSG00000197756, ENSG00000196305, ENSG00000115652, ENSG00000189171, ENSG00000174238, ENSG00000005483, ENSG00000143891, ENSG00000146247, ENSG00000102189, ENSG00000164039, ENSG00000137818, ENSG00000198034, ENSG00000118181, ENSG00000035928, ENSG00000154096, ENSG00000067225, ENSG00000133858, ENSG00000198399, ENSG00000008988, ENSG00000241563, ENSG00000198712, ENSG00000158850, ENSG00000197746, ENSG00000172500, ENSG00000197859, ENSG00000119711, ENSG00000114391, ENSG00000120306, ENSG00000168807, ENSG00000140931, ENSG00000142676	467	2422	11542	1.2347397252522825	0.4811966237339812	0.06540601758047075	0.06540601758047075
GOTERM_CC_4	GO:0044427~chromosomal part	37	7.088122605363985	0.00661012408391919	ENSG00000069275, ENSG00000246705, ENSG00000040275, ENSG00000144161, ENSG00000164190, ENSG00000175203, ENSG00000119684, ENSG00000084676, ENSG00000137100, ENSG00000166295, ENSG00000118418, ENSG00000128915, ENSG00000101972, ENSG00000185115, ENSG00000166579, ENSG00000096401, ENSG00000173473, ENSG00000035928, ENSG00000198730, ENSG00000198157, ENSG00000132466, ENSG00000058272, ENSG00000151422, ENSG00000143401, ENSG00000125817, ENSG00000171988, ENSG00000121931, ENSG00000164442, ENSG00000128708, ENSG00000080345, ENSG00000108055, ENSG00000125676, ENSG00000145241, ENSG00000185129, ENSG00000141027, ENSG00000164104, ENSG00000164985	464	575	11382	1.578463268365817	0.9395152880141228	0.14716223618409566	0.14194371717047524
GOTERM_BP_FAT	GO:0042773~ATP synthesis coupled electron transport	10	1.9157088122605364	0.006613278534356832	ENSG00000198938, ENSG00000212907, ENSG00000120675, ENSG00000130414, ENSG00000198695, ENSG00000198763, ENSG00000198840, ENSG00000198786, ENSG00000198712, ENSG00000198804	445	83	10864	2.9413835115743874	0.9999999999999583	0.3838181529377347	0.3793541899270438
GOTERM_CC_ALL	GO:0005815~microtubule organizing center	35	6.704980842911877	0.006829658988347172	ENSG00000096872, ENSG00000040275, ENSG00000046651, ENSG00000044459, ENSG00000137601, ENSG00000168172, ENSG00000175203, ENSG00000197579, ENSG00000138433, ENSG00000131462, ENSG00000137100, ENSG00000107890, ENSG00000166579, ENSG00000108423, ENSG00000122257, ENSG00000156313, ENSG00000178104, ENSG00000125351, ENSG00000163605, ENSG00000133739, ENSG00000135837, ENSG00000104218, ENSG00000198399, ENSG00000067900, ENSG00000159720, ENSG00000119397, ENSG00000058272, ENSG00000130640, ENSG00000121931, ENSG00000077380, ENSG00000166004, ENSG00000138182, ENSG00000170759, ENSG00000162889, ENSG00000100592	472	539	11628	1.5997138454765574	0.9885322126551047	0.12722679029721018	0.12176306310653244
GOTERM_CC_DIRECT	GO:0005730~nucleolus	44	8.42911877394636	0.006850384130661625	ENSG00000149273, ENSG00000111615, ENSG00000080608, ENSG00000198000, ENSG00000136938, ENSG00000196843, ENSG00000130255, ENSG00000121766, ENSG00000142541, ENSG00000166793, ENSG00000186468, ENSG00000089048, ENSG00000109475, ENSG00000101972, ENSG00000105372, ENSG00000163565, ENSG00000122257, ENSG00000109113, ENSG00000096401, ENSG00000134744, ENSG00000125351, ENSG00000118181, ENSG00000035928, ENSG00000198157, ENSG00000139218, ENSG00000109906, ENSG00000174444, ENSG00000136942, ENSG00000119950, ENSG00000197958, ENSG00000175906, ENSG00000055044, ENSG00000102738, ENSG00000138182, ENSG00000088205, ENSG00000137154, ENSG00000122406, ENSG00000145220, ENSG00000147202, ENSG00000147862, ENSG00000165732, ENSG00000164104, ENSG00000073614, ENSG00000142676	472	721	11628	1.5034203907002985	0.943098839159202	0.2775493275514976	0.2735558120471595
GOTERM_BP_5	GO:0042773~ATP synthesis coupled electron transport	10	1.9157088122605364	0.006867711710355825	ENSG00000198938, ENSG00000212907, ENSG00000120675, ENSG00000130414, ENSG00000198695, ENSG00000198763, ENSG00000198840, ENSG00000198786, ENSG00000198712, ENSG00000198804	438	83	10628	2.923474720801012	0.9999999918117926	0.5301873440394697	0.5254780560095115
GOTERM_BP_ALL	GO:0009725~response to hormone	38	7.2796934865900385	0.006882489279551711	ENSG00000105894, ENSG00000071553, ENSG00000153234, ENSG00000069275, ENSG00000198840, ENSG00000113732, ENSG00000130254, ENSG00000174437, ENSG00000084676, ENSG00000084754, ENSG00000119508, ENSG00000120053, ENSG00000014123, ENSG00000146247, ENSG00000084093, ENSG00000096401, ENSG00000172380, ENSG00000173473, ENSG00000175354, ENSG00000069667, ENSG00000067225, ENSG00000137710, ENSG00000168461, ENSG00000159720, ENSG00000134324, ENSG00000110492, ENSG00000151422, ENSG00000131871, ENSG00000115641, ENSG00000118785, ENSG00000164463, ENSG00000143545, ENSG00000144713, ENSG00000078401, ENSG00000189403, ENSG00000087250, ENSG00000011485, ENSG00000164104	446	597	10943	1.5617474517580427	0.9999999999999932	0.3421683880770814	0.3373868692091823
GOTERM_BP_ALL	GO:0051641~cellular localization	106	20.306513409961685	0.0071791918930516774	ENSG00000128594, ENSG00000136938, ENSG00000142937, ENSG00000174891, ENSG00000164292, ENSG00000169062, ENSG00000134597, ENSG00000142541, ENSG00000137100, ENSG00000138326, ENSG00000152977, ENSG00000116754, ENSG00000136942, ENSG00000164463, ENSG00000144713, ENSG00000187446, ENSG00000144674, ENSG00000164985, ENSG00000149273, ENSG00000105894, ENSG00000214456, ENSG00000176697, ENSG00000145592, ENSG00000196586, ENSG00000044459, ENSG00000164190, ENSG00000008952, ENSG00000174437, ENSG00000130255, ENSG00000084710, ENSG00000138376, ENSG00000118418, ENSG00000119508, ENSG00000156482, ENSG00000172809, ENSG00000105372, ENSG00000151461, ENSG00000105402, ENSG00000125351, ENSG00000151502, ENSG00000142192, ENSG00000174444, ENSG00000176749, ENSG00000156515, ENSG00000058272, ENSG00000177954, ENSG00000071082, ENSG00000131871, ENSG00000101608, ENSG00000055044, ENSG00000143603, ENSG00000170759, ENSG00000122406, ENSG00000147642, ENSG00000089157, ENSG00000087250, ENSG00000147403, ENSG00000133226, ENSG00000213463, ENSG00000096872, ENSG00000040275, ENSG00000244405, ENSG00000168172, ENSG00000197579, ENSG00000177600, ENSG00000109475, ENSG00000137710, ENSG00000168461, ENSG00000109906, ENSG00000198899, ENSG00000196911, ENSG00000197958, ENSG00000143545, ENSG00000137154, ENSG00000166441, ENSG00000231500, ENSG00000186439, ENSG00000122862, ENSG00000071553, ENSG00000182934, ENSG00000112306, ENSG00000134419, ENSG00000198168, ENSG00000175203, ENSG00000197756, ENSG00000189171, ENSG00000186468, ENSG00000166579, ENSG00000102189, ENSG00000165525, ENSG00000137818, ENSG00000156313, ENSG00000198034, ENSG00000118181, ENSG00000154096, ENSG00000008988, ENSG00000067900, ENSG00000119950, ENSG00000151422, ENSG00000143401, ENSG00000077380, ENSG00000114391, ENSG00000138182, ENSG00000125676, ENSG00000148498, ENSG00000142676	446	2072	10943	1.2552136537562546	0.9999999999999983	0.352401891684828	0.34747736810845736
GOTERM_BP_ALL	GO:0032870~cellular response to hormone stimulus	30	5.747126436781609	0.0072563425155422155	ENSG00000071553, ENSG00000153234, ENSG00000069275, ENSG00000198840, ENSG00000113732, ENSG00000130254, ENSG00000084676, ENSG00000119508, ENSG00000120053, ENSG00000014123, ENSG00000146247, ENSG00000084093, ENSG00000096401, ENSG00000172380, ENSG00000173473, ENSG00000175354, ENSG00000069667, ENSG00000137710, ENSG00000168461, ENSG00000159720, ENSG00000134324, ENSG00000151422, ENSG00000131871, ENSG00000115641, ENSG00000164463, ENSG00000143545, ENSG00000144713, ENSG00000078401, ENSG00000087250, ENSG00000011485	446	441	10943	1.669107104725298	0.9999999999999989	0.352401891684828	0.34747736810845736
GOTERM_CC_4	GO:0005815~microtubule organizing center	35	6.704980842911877	0.007264134192706463	ENSG00000096872, ENSG00000040275, ENSG00000046651, ENSG00000044459, ENSG00000137601, ENSG00000168172, ENSG00000175203, ENSG00000197579, ENSG00000138433, ENSG00000131462, ENSG00000137100, ENSG00000107890, ENSG00000166579, ENSG00000108423, ENSG00000122257, ENSG00000156313, ENSG00000178104, ENSG00000125351, ENSG00000163605, ENSG00000133739, ENSG00000135837, ENSG00000104218, ENSG00000198399, ENSG00000067900, ENSG00000159720, ENSG00000119397, ENSG00000058272, ENSG00000130640, ENSG00000121931, ENSG00000077380, ENSG00000166004, ENSG00000138182, ENSG00000170759, ENSG00000162889, ENSG00000100592	464	539	11382	1.5928683385579938	0.9542216251225617	0.15363643817574169	0.14818833753121183
