Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	184	35.24904214559387	0.009437902065384288	ENSG00000128594, ENSG00000154640, ENSG00000023330, ENSG00000136938, ENSG00000142937, ENSG00000186918, ENSG00000174891, ENSG00000205364, ENSG00000243477, ENSG00000186081, ENSG00000169062, ENSG00000138433, ENSG00000139644, ENSG00000075292, ENSG00000142541, ENSG00000138398, ENSG00000011198, ENSG00000140367, ENSG00000108984, ENSG00000111907, ENSG00000178104, ENSG00000138326, ENSG00000152977, ENSG00000110492, ENSG00000172766, ENSG00000136942, ENSG00000132466, ENSG00000175906, ENSG00000137073, ENSG00000164463, ENSG00000148516, ENSG00000166004, ENSG00000108055, ENSG00000145241, ENSG00000100852, ENSG00000187446, ENSG00000078725, ENSG00000011485, ENSG00000164104, ENSG00000144674, ENSG00000167216, ENSG00000149273, ENSG00000214456, ENSG00000131467, ENSG00000069275, ENSG00000198000, ENSG00000176697, ENSG00000164904, ENSG00000196586, ENSG00000044459, ENSG00000137601, ENSG00000064787, ENSG00000187193, ENSG00000105939, ENSG00000131462, ENSG00000196504, ENSG00000197956, ENSG00000130254, ENSG00000130255, ENSG00000131981, ENSG00000084676, ENSG00000138376, ENSG00000118418, ENSG00000156482, ENSG00000120053, ENSG00000105372, ENSG00000014123, ENSG00000151461, ENSG00000096401, ENSG00000158417, ENSG00000134744, ENSG00000125351, ENSG00000171450, ENSG00000135837, ENSG00000142192, ENSG00000174720, ENSG00000114115, ENSG00000174444, ENSG00000176749, ENSG00000003137, ENSG00000058272, ENSG00000055044, ENSG00000121039, ENSG00000143603, ENSG00000080345, ENSG00000170759, ENSG00000122406, ENSG00000010219, ENSG00000089157, ENSG00000087250, ENSG00000100592, ENSG00000183943, ENSG00000177200, ENSG00000153234, ENSG00000021355, ENSG00000168172, ENSG00000213626, ENSG00000065613, ENSG00000157557, ENSG00000145734, ENSG00000144645, ENSG00000164134, ENSG00000115194, ENSG00000255823, ENSG00000138592, ENSG00000109475, ENSG00000185115, ENSG00000163565, ENSG00000108423, ENSG00000132424, ENSG00000088280, ENSG00000163605, ENSG00000104218, ENSG00000137710, ENSG00000115866, ENSG00000159202, ENSG00000132541, ENSG00000134324, ENSG00000198417, ENSG00000196911, ENSG00000171634, ENSG00000130640, ENSG00000164022, ENSG00000143545, ENSG00000137154, ENSG00000125977, ENSG00000101745, ENSG00000078401, ENSG00000155085, ENSG00000162889, ENSG00000167815, ENSG00000135090, ENSG00000169715, ENSG00000183688, ENSG00000147588, ENSG00000181788, ENSG00000111615, ENSG00000134419, ENSG00000116747, ENSG00000175203, ENSG00000126070, ENSG00000196305, ENSG00000189171, ENSG00000174238, ENSG00000005483, ENSG00000140386, ENSG00000166295, ENSG00000151948, ENSG00000186468, ENSG00000119707, ENSG00000125148, ENSG00000154380, ENSG00000143891, ENSG00000125144, ENSG00000102189, ENSG00000164039, ENSG00000144224, ENSG00000103034, ENSG00000137818, ENSG00000118181, ENSG00000133739, ENSG00000035928, ENSG00000067225, ENSG00000114439, ENSG00000198399, ENSG00000008988, ENSG00000158850, ENSG00000119397, ENSG00000177875, ENSG00000197746, ENSG00000119950, ENSG00000151422, ENSG00000077380, ENSG00000164442, ENSG00000114391, ENSG00000138182, ENSG00000128708, ENSG00000168807, ENSG00000140931, ENSG00000185129, ENSG00000181449, ENSG00000073614, ENSG00000163510, ENSG00000142676	472	3918	11628	1.1569548628234745	0.9808278155340234	0.3027388585588653	0.29838290375945714
GOTERM_MF_DIRECT	GO:0019843~rRNA binding	6	1.1494252873563218	0.013071336466489955	ENSG00000197958, ENSG00000198034, ENSG00000145592, ENSG00000231500, ENSG00000165732, ENSG00000142676	451	35	11028	4.191827684510611	0.9994954723992636	1.0	1.0
GOTERM_CC_DIRECT	GO:0005925~focal adhesion	24	4.597701149425287	0.014965422703064056	ENSG00000149273, ENSG00000137818, ENSG00000088280, ENSG00000198034, ENSG00000142937, ENSG00000154096, ENSG00000137710, ENSG00000174444, ENSG00000177600, ENSG00000197756, ENSG00000058272, ENSG00000115641, ENSG00000071082, ENSG00000197958, ENSG00000142541, ENSG00000231500, ENSG00000122406, ENSG00000156482, ENSG00000154380, ENSG00000168807, ENSG00000172809, ENSG00000105372, ENSG00000187446, ENSG00000089157	472	349	11628	1.6941382157253169	0.998141060130312	0.44575580479840793	0.4393420522113805
GOTERM_BP_DIRECT	GO:0006397~mRNA processing	13	2.490421455938697	0.015100546884531716	ENSG00000133226, ENSG00000163605, ENSG00000099995, ENSG00000139218, ENSG00000134186, ENSG00000153006, ENSG00000116754, ENSG00000138433, ENSG00000131981, ENSG00000153914, ENSG00000164944, ENSG00000119707, ENSG00000122257	446	145	10943	2.1997680531931345	0.999999999999599	1.0	0.9957310565635006
GOTERM_MF_DIRECT	GO:0019237~centromeric DNA binding	3	0.5747126436781609	0.015305591743722747	ENSG00000125817, ENSG00000145241, ENSG00000119684	451	5	11028	14.67139689578714	0.9998635576533179	1.0	1.0
GOTERM_BP_DIRECT	GO:0016569~covalent chromatin modification	10	1.9157088122605364	0.015961908383506692	ENSG00000143401, ENSG00000177200, ENSG00000173473, ENSG00000118418, ENSG00000198157, ENSG00000169925, ENSG00000124177, ENSG00000141027, ENSG00000171634, ENSG00000048649	446	96	10943	2.5558202541106128	0.9999999999999223	1.0	0.9957310565635006
GOTERM_BP_DIRECT	GO:0050768~negative regulation of neurogenesis	4	0.7662835249042145	0.017397839369574883	ENSG00000168172, ENSG00000078725, ENSG00000087250, ENSG00000084093	446	14	10943	7.010249839846252	0.999999999999995	1.0	0.9957310565635006
GOTERM_BP_DIRECT	GO:0045893~positive regulation of transcription, DNA-templated	25	4.789272030651341	0.01917913139097807	ENSG00000213626, ENSG00000197579, ENSG00000157557, ENSG00000084676, ENSG00000168876, ENSG00000005483, ENSG00000164134, ENSG00000146247, ENSG00000084093, ENSG00000173473, ENSG00000069667, ENSG00000035928, ENSG00000198157, ENSG00000152977, ENSG00000109906, ENSG00000110492, ENSG00000172766, ENSG00000171634, ENSG00000115641, ENSG00000048649, ENSG00000164442, ENSG00000087250, ENSG00000181449, ENSG00000164104, ENSG00000073614	446	376	10943	1.6313746302833698	0.9999999999999998	1.0	0.9957310565635006
GOTERM_BP_DIRECT	GO:0000398~mRNA splicing, via spliceosome	16	3.065134099616858	0.02017732334642861	ENSG00000096401, ENSG00000185946, ENSG00000133226, ENSG00000125351, ENSG00000099995, ENSG00000174891, ENSG00000124380, ENSG00000117614, ENSG00000115128, ENSG00000060339, ENSG00000116754, ENSG00000196504, ENSG00000134597, ENSG00000145833, ENSG00000100941, ENSG00000163510	446	205	10943	1.9149950782019032	1.0	1.0	0.9957310565635006
GOTERM_BP_DIRECT	GO:0007067~mitotic nuclear division	15	2.8735632183908044	0.020392818114856635	ENSG00000149273, ENSG00000133739, ENSG00000046651, ENSG00000113328, ENSG00000137601, ENSG00000175203, ENSG00000058272, ENSG00000138182, ENSG00000137100, ENSG00000166295, ENSG00000137154, ENSG00000108055, ENSG00000145241, ENSG00000101972, ENSG00000011485	446	187	10943	1.9681182705450708	1.0	1.0	0.9957310565635006
GOTERM_BP_DIRECT	GO:0019827~stem cell population maintenance	6	1.1494252873563218	0.022161222079693184	ENSG00000118579, ENSG00000134744, ENSG00000080345, ENSG00000198730, ENSG00000108055, ENSG00000164190	446	40	10943	3.6803811659192824	1.0	1.0	0.9957310565635006
GOTERM_MF_DIRECT	GO:0070180~large ribosomal subunit rRNA binding	3	0.5747126436781609	0.022342907116098116	ENSG00000137818, ENSG00000089157, ENSG00000177600	451	6	11028	12.226164079822617	0.9999978240822398	1.0	1.0
GOTERM_MF_DIRECT	GO:0050786~RAGE receptor binding	3	0.5747126436781609	0.022342907116098116	ENSG00000189403, ENSG00000164104, ENSG00000189171	451	6	11028	12.226164079822617	0.9999978240822398	1.0	1.0
GOTERM_CC_DIRECT	GO:0070062~extracellular exosome	97	18.582375478927204	0.024066904846028678	ENSG00000151892, ENSG00000136938, ENSG00000142937, ENSG00000164292, ENSG00000186081, ENSG00000117174, ENSG00000244734, ENSG00000172766, ENSG00000144550, ENSG00000187446, ENSG00000144674, ENSG00000149273, ENSG00000164904, ENSG00000196586, ENSG00000044459, ENSG00000164190, ENSG00000064787, ENSG00000197956, ENSG00000130254, ENSG00000131981, ENSG00000062485, ENSG00000156482, ENSG00000120053, ENSG00000105372, ENSG00000172380, ENSG00000134744, ENSG00000105402, ENSG00000142192, ENSG00000244754, ENSG00000174444, ENSG00000071082, ENSG00000118785, ENSG00000101608, ENSG00000122406, ENSG00000089157, ENSG00000140612, ENSG00000021355, ENSG00000151176, ENSG00000246705, ENSG00000111674, ENSG00000065613, ENSG00000177600, ENSG00000146701, ENSG00000164530, ENSG00000165868, ENSG00000109475, ENSG00000155368, ENSG00000155366, ENSG00000137710, ENSG00000134287, ENSG00000115866, ENSG00000159720, ENSG00000198899, ENSG00000096060, ENSG00000132541, ENSG00000171634, ENSG00000197958, ENSG00000143545, ENSG00000231500, ENSG00000162889, ENSG00000167815, ENSG00000147588, ENSG00000071553, ENSG00000198162, ENSG00000126870, ENSG00000182934, ENSG00000105612, ENSG00000134419, ENSG00000198168, ENSG00000159674, ENSG00000175203, ENSG00000197756, ENSG00000196305, ENSG00000115652, ENSG00000189171, ENSG00000174238, ENSG00000143891, ENSG00000146247, ENSG00000102189, ENSG00000164039, ENSG00000137818, ENSG00000198034, ENSG00000118181, ENSG00000035928, ENSG00000154096, ENSG00000067225, ENSG00000198399, ENSG00000008988, ENSG00000198712, ENSG00000158850, ENSG00000197746, ENSG00000172500, ENSG00000119711, ENSG00000114391, ENSG00000120306, ENSG00000168807, ENSG00000142676	472	1962	11628	1.2179676566630384	0.9999612600484552	0.6401690178423565	0.6309579528374305
GOTERM_CC_DIRECT	GO:0005813~centrosome	24	4.597701149425287	0.02456284001313598	ENSG00000156313, ENSG00000096872, ENSG00000178104, ENSG00000163605, ENSG00000133739, ENSG00000046651, ENSG00000135837, ENSG00000104218, ENSG00000198399, ENSG00000137601, ENSG00000175203, ENSG00000168172, ENSG00000159720, ENSG00000119397, ENSG00000131462, ENSG00000058272, ENSG00000130640, ENSG00000077380, ENSG00000166004, ENSG00000138182, ENSG00000137100, ENSG00000107890, ENSG00000162889, ENSG00000166579	472	366	11628	1.6154487357599334	0.9999686594530516	0.6401690178423565	0.6309579528374305
GOTERM_MF_DIRECT	GO:0008137~NADH dehydrogenase (ubiquinone) activity	6	1.1494252873563218	0.027182523444368948	ENSG00000212907, ENSG00000130414, ENSG00000198695, ENSG00000198763, ENSG00000198840, ENSG00000198786	451	42	11028	3.493189737092176	0.9999998758070175	1.0	1.0
GOTERM_BP_DIRECT	GO:0010038~response to metal ion	3	0.5747126436781609	0.03024965022350681	ENSG00000125148, ENSG00000187193, ENSG00000087250	446	7	10943	10.51537475976938	1.0	1.0	0.9957310565635006
GOTERM_MF_DIRECT	GO:0003682~chromatin binding	20	3.8314176245210727	0.03129110844403871	ENSG00000069275, ENSG00000096872, ENSG00000173473, ENSG00000162924, ENSG00000198157, ENSG00000164190, ENSG00000241563, ENSG00000119684, ENSG00000132466, ENSG00000125817, ENSG00000084676, ENSG00000196705, ENSG00000164442, ENSG00000148516, ENSG00000118418, ENSG00000108055, ENSG00000169925, ENSG00000084093, ENSG00000164985, ENSG00000162599	451	293	11028	1.6691008982692994	0.9999999891974559	1.0	1.0
GOTERM_CC_DIRECT	GO:0000785~chromatin	8	1.532567049808429	0.03181406785870168	ENSG00000171988, ENSG00000069275, ENSG00000118418, ENSG00000198157, ENSG00000108055, ENSG00000164190, ENSG00000101972, ENSG00000132466	472	75	11628	2.627796610169492	0.9999986042544377	0.7143337189082272	0.7040555359023534
GOTERM_BP_DIRECT	GO:0007595~lactation	5	0.9578544061302682	0.032024877190534595	ENSG00000084676, ENSG00000112759, ENSG00000198712, ENSG00000171388, ENSG00000089157	446	30	10943	4.089312406576981	1.0	1.0	0.9957310565635006
GOTERM_CC_DIRECT	GO:0005829~cytosol	128	24.521072796934863	0.032489284047395636	ENSG00000142937, ENSG00000164292, ENSG00000173960, ENSG00000186081, ENSG00000169062, ENSG00000142541, ENSG00000136770, ENSG00000137100, ENSG00000011198, ENSG00000122257, ENSG00000058729, ENSG00000108984, ENSG00000244734, ENSG00000138326, ENSG00000065665, ENSG00000181192, ENSG00000136942, ENSG00000144713, ENSG00000078687, ENSG00000108055, ENSG00000145241, ENSG00000100852, ENSG00000187446, ENSG00000011485, ENSG00000104131, ENSG00000144674, ENSG00000164985, ENSG00000149273, ENSG00000214456, ENSG00000131467, ENSG00000164904, ENSG00000145592, ENSG00000196586, ENSG00000008952, ENSG00000131462, ENSG00000197956, ENSG00000130255, ENSG00000084710, ENSG00000156482, ENSG00000120053, ENSG00000172809, ENSG00000101972, ENSG00000105372, ENSG00000014123, ENSG00000151461, ENSG00000158417, ENSG00000105402, ENSG00000125351, ENSG00000151502, ENSG00000142192, ENSG00000114115, ENSG00000174444, ENSG00000176749, ENSG00000156515, ENSG00000058272, ENSG00000177954, ENSG00000130540, ENSG00000071082, ENSG00000101608, ENSG00000164086, ENSG00000122406, ENSG00000089157, ENSG00000087250, ENSG00000147403, ENSG00000100592, ENSG00000070882, ENSG00000133226, ENSG00000040275, ENSG00000046651, ENSG00000111674, ENSG00000168172, ENSG00000085978, ENSG00000177600, ENSG00000115355, ENSG00000138592, ENSG00000147872, ENSG00000109475, ENSG00000084093, ENSG00000163565, ENSG00000155366, ENSG00000115866, ENSG00000109906, ENSG00000132541, ENSG00000134324, ENSG00000196911, ENSG00000130640, ENSG00000164022, ENSG00000197958, ENSG00000137154, ENSG00000125977, ENSG00000166441, ENSG00000231500, ENSG00000155085, ENSG00000162889, ENSG00000167815, ENSG00000181788, ENSG00000162924, ENSG00000112306, ENSG00000134419, ENSG00000175203, ENSG00000126070, ENSG00000197756, ENSG00000196305, ENSG00000189171, ENSG00000166295, ENSG00000186187, ENSG00000186468, ENSG00000125148, ENSG00000154380, ENSG00000166579, ENSG00000102189, ENSG00000164039, ENSG00000103034, ENSG00000137818, ENSG00000198034, ENSG00000118181, ENSG00000154096, ENSG00000067225, ENSG00000008988, ENSG00000067900, ENSG00000119397, ENSG00000151422, ENSG00000077380, ENSG00000114391, ENSG00000147202, ENSG00000148498, ENSG00000181449, ENSG00000142676	472	2709	11628	1.1640295061658876	0.9999989565734673	0.7143337189082272	0.7040555359023534
GOTERM_CC_DIRECT	GO:0031012~extracellular matrix	15	2.8735632183908044	0.0340739500688801	ENSG00000149273, ENSG00000198034, ENSG00000118181, ENSG00000067225, ENSG00000134419, ENSG00000008988, ENSG00000073670, ENSG00000131981, ENSG00000038427, ENSG00000197958, ENSG00000084754, ENSG00000231500, ENSG00000156482, ENSG00000105372, ENSG00000142676	472	201	11628	1.8384771059954463	0.999999473258666	0.7143337189082272	0.7040555359023534
GOTERM_CC_DIRECT	GO:0035327~transcriptionally active chromatin	4	0.7662835249042145	0.03426061001957924	ENSG00000144161, ENSG00000198730, ENSG00000128915, ENSG00000164985	472	18	11628	5.47457627118644	0.9999995140436361	0.7143337189082272	0.7040555359023534
GOTERM_BP_DIRECT	GO:0019915~lipid storage	4	0.7662835249042145	0.034598204033403454	ENSG00000214456, ENSG00000197296, ENSG00000135454, ENSG00000147872	446	18	10943	5.452416542102641	1.0	1.0	0.9957310565635006
GOTERM_BP_DIRECT	GO:0006120~mitochondrial electron transport, NADH to ubiquinone	6	1.1494252873563218	0.03493308888923548	ENSG00000212907, ENSG00000130414, ENSG00000198695, ENSG00000198763, ENSG00000198840, ENSG00000198786	446	45	10943	3.2714499252615847	1.0	1.0	0.9957310565635006
GOTERM_BP_DIRECT	GO:0021549~cerebellum development	5	0.9578544061302682	0.035628030552381174	ENSG00000105894, ENSG00000084676, ENSG00000171450, ENSG00000176749, ENSG00000198804	446	31	10943	3.957399103139013	1.0	1.0	0.9957310565635006
GOTERM_BP_DIRECT	GO:0070102~interleukin-6-mediated signaling pathway	3	0.5747126436781609	0.03926287246498814	ENSG00000134744, ENSG00000198730, ENSG00000151422	446	8	10943	9.200952914798208	1.0	1.0	0.9957310565635006
GOTERM_MF_DIRECT	GO:0008270~zinc ion binding	46	8.812260536398467	0.044049709076746005	ENSG00000153234, ENSG00000064042, ENSG00000205364, ENSG00000197579, ENSG00000187193, ENSG00000198604, ENSG00000075292, ENSG00000197956, ENSG00000189171, ENSG00000166432, ENSG00000121766, ENSG00000005483, ENSG00000140386, ENSG00000138376, ENSG00000186187, ENSG00000119508, ENSG00000125148, ENSG00000125144, ENSG00000102189, ENSG00000122257, ENSG00000106443, ENSG00000134744, ENSG00000069667, ENSG00000152193, ENSG00000074410, ENSG00000139218, ENSG00000118482, ENSG00000173456, ENSG00000198417, ENSG00000153006, ENSG00000136866, ENSG00000171634, ENSG00000177954, ENSG00000115641, ENSG00000048649, ENSG00000197859, ENSG00000120688, ENSG00000173926, ENSG00000138100, ENSG00000148516, ENSG00000254726, ENSG00000123636, ENSG00000087250, ENSG00000169715, ENSG00000073614, ENSG00000181788	451	853	11028	1.3186484118917712	0.9999999999948576	1.0	1.0
GOTERM_BP_DIRECT	GO:0000122~negative regulation of transcription from RNA polymerase II promoter	30	5.747126436781609	0.045295619098522116	ENSG00000153234, ENSG00000162924, ENSG00000144161, ENSG00000164190, ENSG00000150347, ENSG00000157557, ENSG00000119508, ENSG00000084093, ENSG00000163565, ENSG00000106443, ENSG00000162599, ENSG00000175354, ENSG00000035928, ENSG00000198730, ENSG00000244754, ENSG00000109906, ENSG00000171634, ENSG00000115641, ENSG00000165156, ENSG00000164463, ENSG00000196705, ENSG00000164442, ENSG00000148516, ENSG00000078401, ENSG00000147862, ENSG00000189403, ENSG00000181449, ENSG00000141027, ENSG00000073614, ENSG00000181722	446	513	10943	1.4348464584480634	1.0	1.0	0.9957310565635006
GOTERM_BP_DIRECT	GO:0031100~organ regeneration	5	0.9578544061302682	0.04778763533074425	ENSG00000151461, ENSG00000067225, ENSG00000119508, ENSG00000134324, ENSG00000091879	446	34	10943	3.6082168293326298	1.0	1.0	0.9957310565635006
GOTERM_BP_DIRECT	GO:0000278~mitotic cell cycle	5	0.9578544061302682	0.04778763533074425	ENSG00000096401, ENSG00000145241, ENSG00000114126, ENSG00000119397, ENSG00000151422	446	34	10943	3.6082168293326298	1.0	1.0	0.9957310565635006
GOTERM_CC_DIRECT	GO:0048471~perinuclear region of cytoplasm	30	5.747126436781609	0.04995235964668309	ENSG00000105894, ENSG00000176697, ENSG00000205364, ENSG00000196586, ENSG00000171388, ENSG00000060339, ENSG00000065613, ENSG00000187193, ENSG00000197956, ENSG00000174437, ENSG00000189171, ENSG00000137100, ENSG00000121207, ENSG00000125148, ENSG00000125144, ENSG00000111907, ENSG00000096401, ENSG00000151461, ENSG00000134287, ENSG00000142192, ENSG00000198417, ENSG00000176749, ENSG00000171634, ENSG00000118785, ENSG00000138182, ENSG00000170759, ENSG00000137154, ENSG00000087250, ENSG00000164104, ENSG00000169715	472	520	11628	1.421284224250326	0.999999999475404	0.968500006700038	0.9545647548050736
GOTERM_CC_DIRECT	GO:0035145~exon-exon junction complex	4	0.7662835249042145	0.051095923614870115	ENSG00000151461, ENSG00000125351, ENSG00000100941, ENSG00000169062	472	21	11628	4.6924939467312345	0.9999999996825288	0.968500006700038	0.9545647548050736
GOTERM_BP_DIRECT	GO:0030154~cell differentiation	17	3.256704980842912	0.052316688880455806	ENSG00000096401, ENSG00000244405, ENSG00000152977, ENSG00000110492, ENSG00000151422, ENSG00000157557, ENSG00000189134, ENSG00000165156, ENSG00000168876, ENSG00000196705, ENSG00000164442, ENSG00000164134, ENSG00000167772, ENSG00000011198, ENSG00000185129, ENSG00000108423, ENSG00000103034	446	252	10943	1.6551978788525874	1.0	1.0	0.9957310565635006
GOTERM_CC_DIRECT	GO:0071013~catalytic step 2 spliceosome	8	1.532567049808429	0.056401645269199774	ENSG00000096401, ENSG00000133226, ENSG00000099995, ENSG00000100941, ENSG00000117614, ENSG00000115128, ENSG00000163510, ENSG00000134597	472	85	11628	2.3186440677966105	0.9999999999693626	1.0	0.9879807692307693
GOTERM_MF_DIRECT	GO:0042169~SH2 domain binding	4	0.7662835249042145	0.0584756066384184	ENSG00000127561, ENSG00000198730, ENSG00000100852, ENSG00000102003	451	22	11028	4.445877847208224	0.9999999999999992	1.0	1.0
GOTERM_BP_DIRECT	GO:0034599~cellular response to oxidative stress	6	1.1494252873563218	0.0591933338802796	ENSG00000153234, ENSG00000244405, ENSG00000167815, ENSG00000087250, ENSG00000174437, ENSG00000131871	446	52	10943	2.8310624353225253	1.0	1.0	0.9957310565635006
GOTERM_CC_DIRECT	GO:0005681~spliceosomal complex	8	1.532567049808429	0.059366306975987965	ENSG00000120688, ENSG00000099995, ENSG00000153914, ENSG00000119707, ENSG00000143294, ENSG00000134453, ENSG00000163510, ENSG00000131981	472	86	11628	2.2916830902640912	0.9999999999917517	1.0	0.9879807692307693
GOTERM_MF_DIRECT	GO:0035259~glucocorticoid receptor binding	3	0.5747126436781609	0.06018330837924709	ENSG00000153234, ENSG00000119508, ENSG00000157557	451	10	11028	7.33569844789357	0.9999999999999997	1.0	1.0
GOTERM_BP_DIRECT	GO:1901224~positive regulation of NIK/NF-kappaB signaling	3	0.5747126436781609	0.07118838839159304	ENSG00000149273, ENSG00000126070, ENSG00000189403	446	11	10943	6.691602119853241	1.0	1.0	0.9957310565635006
GOTERM_CC_DIRECT	GO:0071011~precatalytic spliceosome	4	0.7662835249042145	0.07119497664615124	ENSG00000124380, ENSG00000134186, ENSG00000115128, ENSG00000134597	472	24	11628	4.1059322033898304	0.9999999999999579	1.0	0.9879807692307693
GOTERM_BP_DIRECT	GO:0032728~positive regulation of interferon-beta production	4	0.7662835249042145	0.07185138730967083	ENSG00000189403, ENSG00000105939, ENSG00000164104, ENSG00000181722	446	24	10943	4.089312406576981	1.0	1.0	0.9957310565635006
GOTERM_BP_DIRECT	GO:0008584~male gonad development	6	1.1494252873563218	0.07192033361782069	ENSG00000084676, ENSG00000164442, ENSG00000125977, ENSG00000150347, ENSG00000073614, ENSG00000164104	446	55	10943	2.676640847941296	1.0	1.0	0.9957310565635006
GOTERM_CC_DIRECT	GO:0005814~centriole	8	1.532567049808429	0.07216943104152516	ENSG00000166004, ENSG00000133739, ENSG00000046651, ENSG00000044459, ENSG00000067900, ENSG00000197579, ENSG00000131462, ENSG00000108423	472	90	11628	2.1898305084745764	0.9999999999999728	1.0	0.9879807692307693
GOTERM_MF_DIRECT	GO:0015078~hydrogen ion transmembrane transporter activity	4	0.7662835249042145	0.07244162055402482	ENSG00000113732, ENSG00000123643, ENSG00000159720, ENSG00000198899	451	24	11028	4.075388026607539	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006351~transcription, DNA-templated	69	13.218390804597702	0.0756389482543677	ENSG00000177200, ENSG00000153234, ENSG00000186918, ENSG00000198740, ENSG00000196323, ENSG00000213626, ENSG00000197579, ENSG00000196843, ENSG00000138433, ENSG00000075292, ENSG00000157557, ENSG00000145734, ENSG00000120832, ENSG00000164134, ENSG00000100941, ENSG00000084093, ENSG00000163565, ENSG00000108984, ENSG00000162599, ENSG00000069667, ENSG00000198730, ENSG00000118482, ENSG00000173258, ENSG00000109906, ENSG00000134324, ENSG00000136866, ENSG00000171634, ENSG00000165156, ENSG00000171988, ENSG00000164463, ENSG00000196705, ENSG00000121931, ENSG00000148516, ENSG00000123636, ENSG00000185222, ENSG00000147862, ENSG00000011485, ENSG00000164104, ENSG00000164985, ENSG00000149273, ENSG00000150347, ENSG00000114126, ENSG00000198604, ENSG00000060339, ENSG00000130254, ENSG00000084676, ENSG00000189134, ENSG00000005483, ENSG00000118579, ENSG00000273274, ENSG00000119508, ENSG00000089048, ENSG00000169925, ENSG00000124177, ENSG00000153046, ENSG00000096401, ENSG00000256087, ENSG00000173473, ENSG00000035928, ENSG00000198157, ENSG00000114439, ENSG00000171574, ENSG00000196458, ENSG00000119950, ENSG00000115641, ENSG00000164442, ENSG00000186017, ENSG00000185129, ENSG00000181722	446	1412	10943	1.1989910313901346	1.0	1.0	0.9957310565635006
GOTERM_BP_DIRECT	GO:0016525~negative regulation of angiogenesis	5	0.9578544061302682	0.07810467083438569	ENSG00000105894, ENSG00000177464, ENSG00000213463, ENSG00000067900, ENSG00000091879	446	40	10943	3.066984304932735	1.0	1.0	0.9957310565635006
GOTERM_CC_DIRECT	GO:0005815~microtubule organizing center	10	1.9157088122605364	0.07839971910788551	ENSG00000121931, ENSG00000178104, ENSG00000125351, ENSG00000170759, ENSG00000040275, ENSG00000104218, ENSG00000168172, ENSG00000138433, ENSG00000122257, ENSG00000130640	472	129	11628	1.9097359085534094	0.9999999999999983	1.0	0.9879807692307693
GOTERM_BP_DIRECT	GO:2000791~negative regulation of mesenchymal cell proliferation involved in lung development	2	0.38314176245210724	0.0796804324265274	ENSG00000147862, ENSG00000106443	446	2	10943	24.535874439461885	1.0	1.0	0.9957310565635006
GOTERM_BP_DIRECT	GO:0036018~cellular response to erythropoietin	2	0.38314176245210724	0.0796804324265274	ENSG00000125148, ENSG00000187193	446	2	10943	24.535874439461885	1.0	1.0	0.9957310565635006
GOTERM_BP_DIRECT	GO:0021722~superior olivary nucleus maturation	2	0.38314176245210724	0.0796804324265274	ENSG00000171450, ENSG00000176749	446	2	10943	24.535874439461885	1.0	1.0	0.9957310565635006
GOTERM_MF_DIRECT	GO:0000062~fatty-acyl-CoA binding	4	0.7662835249042145	0.07993086519037598	ENSG00000155368, ENSG00000084754, ENSG00000119711, ENSG00000198721	451	25	11028	3.9123725055432375	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0016534~cyclin-dependent protein kinase 5 activator activity	2	0.38314176245210724	0.0799489293905194	ENSG00000171450, ENSG00000176749	451	2	11028	24.452328159645234	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0008017~microtubule binding	12	2.2988505747126435	0.07997061301295189	ENSG00000149273, ENSG00000138100, ENSG00000138182, ENSG00000170759, ENSG00000135837, ENSG00000147642, ENSG00000168172, ENSG00000187446, ENSG00000011485, ENSG00000166579, ENSG00000167216, ENSG00000115355	451	167	11028	1.7570535204535498	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006309~apoptotic DNA fragmentation	3	0.5747126436781609	0.08319229586714727	ENSG00000105612, ENSG00000189403, ENSG00000164104	446	12	10943	6.133968609865471	1.0	1.0	0.9957310565635006
GOTERM_BP_DIRECT	GO:0048821~erythrocyte development	3	0.5747126436781609	0.08319229586714727	ENSG00000138594, ENSG00000164442, ENSG00000137154	446	12	10943	6.133968609865471	1.0	1.0	0.9957310565635006
GOTERM_BP_DIRECT	GO:0016049~cell growth	5	0.9578544061302682	0.0839079866653992	ENSG00000055044, ENSG00000078401, ENSG00000113732, ENSG00000142227, ENSG00000103034	446	41	10943	2.9921798096904735	1.0	1.0	0.9957310565635006
GOTERM_MF_DIRECT	GO:0000166~nucleotide binding	17	3.256704980842912	0.08590506451305763	ENSG00000185946, ENSG00000125351, ENSG00000198000, ENSG00000138326, ENSG00000174720, ENSG00000134453, ENSG00000115128, ENSG00000116754, ENSG00000169062, ENSG00000130254, ENSG00000075292, ENSG00000134597, ENSG00000167114, ENSG00000153914, ENSG00000078687, ENSG00000119707, ENSG00000163714	451	270	11028	1.5395910322739592	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0030522~intracellular receptor signaling pathway	4	0.7662835249042145	0.08704289093462238	ENSG00000084676, ENSG00000153234, ENSG00000069667, ENSG00000119508	446	26	10943	3.7747499137633667	1.0	1.0	0.9957310565635006
